ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
31901,43,management,married,unknown,no,275,no,no,cellular,9,apr,109,2,339,2,failure
27365,32,blue-collar,married,primary,no,9750,yes,no,cellular,21,nov,51,2,-1,0,unknown
15473,29,unemployed,divorced,tertiary,no,1718,yes,no,cellular,18,jul,579,2,-1,0,unknown
35223,37,management,divorced,tertiary,no,641,yes,no,cellular,7,may,334,1,-1,0,unknown
40936,31,management,married,tertiary,no,1812,no,no,cellular,12,aug,112,1,104,1,success
8196,31,blue-collar,married,secondary,no,1529,yes,no,unknown,2,jun,231,8,-1,0,unknown
7093,50,technician,divorced,unknown,no,1328,yes,no,unknown,29,may,140,1,-1,0,unknown
42828,65,retired,married,tertiary,no,1973,no,no,telephone,2,feb,121,1,287,3,success
11853,40,blue-collar,married,primary,no,0,no,no,unknown,20,jun,618,4,-1,0,unknown
21948,50,blue-collar,married,primary,no,-219,no,yes,cellular,20,aug,177,2,-1,0,unknown
35070,26,unemployed,married,secondary,no,285,yes,no,cellular,6,may,265,2,342,2,failure
13675,44,entrepreneur,married,tertiary,no,0,yes,no,unknown,9,jul,300,1,-1,0,unknown
6596,45,blue-collar,married,primary,no,-175,yes,yes,unknown,28,may,215,2,-1,0,unknown
24833,39,self-employed,married,primary,no,2165,yes,no,cellular,18,nov,213,1,-1,0,unknown
23495,33,technician,married,secondary,no,264,no,no,cellular,28,aug,180,4,-1,0,unknown
245,49,management,married,tertiary,no,3237,yes,no,unknown,5,may,232,3,-1,0,unknown
38832,31,blue-collar,married,primary,no,263,yes,no,cellular,18,may,75,4,-1,0,unknown
43437,69,retired,married,primary,no,2398,no,no,cellular,12,apr,161,1,186,1,failure
8466,26,management,single,tertiary,no,-630,yes,yes,unknown,3,jun,192,2,-1,0,unknown
19186,50,services,married,unknown,no,37,no,no,cellular,5,aug,307,4,-1,0,unknown
40152,53,admin.,married,secondary,no,1796,no,no,telephone,5,jun,145,1,-1,0,unknown
14520,59,management,married,tertiary,no,296,no,yes,cellular,15,jul,805,3,-1,0,unknown
18251,50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,unknown
39701,46,management,married,tertiary,no,2199,no,no,telephone,27,may,146,1,-1,0,unknown
44984,35,blue-collar,divorced,unknown,no,172,no,no,unknown,11,oct,4,1,381,2,other
36798,44,blue-collar,married,primary,no,887,yes,no,cellular,12,may,165,2,363,1,failure
21605,58,admin.,married,primary,no,0,no,no,cellular,19,aug,109,6,-1,0,unknown
27782,29,admin.,single,tertiary,no,8,no,no,cellular,28,jan,468,1,-1,0,unknown
27593,40,admin.,single,secondary,no,877,yes,no,cellular,21,nov,12,3,177,6,failure
28299,34,management,single,tertiary,no,647,yes,no,cellular,29,jan,392,1,-1,0,unknown
27686,36,unemployed,married,primary,no,2347,yes,no,cellular,21,nov,5,3,-1,0,unknown
43094,57,blue-collar,married,secondary,no,1686,no,no,telephone,22,feb,219,4,311,2,failure
22954,49,admin.,married,secondary,no,0,no,no,cellular,26,aug,159,4,-1,0,unknown
3892,34,blue-collar,single,primary,no,85,no,no,unknown,16,may,136,1,-1,0,unknown
4295,32,blue-collar,single,secondary,no,1211,yes,no,unknown,19,may,206,4,-1,0,unknown
8829,30,unknown,single,primary,no,13052,no,no,unknown,4,jun,140,1,-1,0,unknown
23244,36,management,single,tertiary,no,0,no,no,cellular,27,aug,134,2,-1,0,unknown
102,53,blue-collar,married,primary,no,90,no,no,unknown,5,may,124,1,-1,0,unknown
24340,46,blue-collar,married,secondary,no,2348,no,no,cellular,17,nov,182,1,-1,0,unknown
29329,32,management,single,tertiary,no,739,yes,no,cellular,2,feb,266,2,-1,0,unknown
6380,60,blue-collar,married,primary,no,93,no,yes,unknown,27,may,125,4,-1,0,unknown
34520,33,blue-collar,married,secondary,no,23,yes,no,cellular,5,may,173,1,-1,0,unknown
24263,46,management,married,tertiary,no,191,yes,no,cellular,17,nov,58,1,-1,0,unknown
42753,70,retired,married,secondary,no,2626,no,no,telephone,27,jan,175,3,147,2,success
10070,53,retired,single,secondary,no,1846,no,no,unknown,11,jun,95,1,-1,0,unknown
40480,23,services,single,secondary,no,870,no,no,cellular,6,jul,316,4,-1,0,unknown
16159,26,services,single,tertiary,no,238,yes,no,cellular,22,jul,156,3,-1,0,unknown
4688,31,management,married,tertiary,no,4761,yes,no,unknown,20,may,239,2,-1,0,unknown
2817,45,management,single,tertiary,no,1088,no,no,unknown,14,may,132,1,-1,0,unknown
22529,40,technician,married,tertiary,no,1207,no,no,cellular,22,aug,105,3,-1,0,unknown
22652,50,blue-collar,married,primary,no,19,no,no,cellular,25,aug,103,3,-1,0,unknown
9182,39,unknown,single,secondary,no,914,no,no,unknown,5,jun,20,1,-1,0,unknown
22255,33,technician,married,secondary,no,7621,no,no,cellular,21,aug,68,1,-1,0,unknown
16387,57,management,married,tertiary,no,101,no,yes,cellular,23,jul,99,2,-1,0,unknown
33598,43,blue-collar,married,secondary,no,2374,no,no,cellular,20,apr,316,2,264,2,failure
17050,34,technician,married,secondary,no,0,yes,no,cellular,25,jul,141,3,-1,0,unknown
37037,38,services,married,secondary,no,7208,yes,no,cellular,13,may,66,1,-1,0,unknown
40365,31,technician,married,secondary,no,660,no,no,cellular,22,jun,115,1,-1,0,unknown
41640,28,student,single,tertiary,no,0,no,no,cellular,28,sep,294,2,105,7,other
43740,33,management,single,tertiary,no,2364,no,no,cellular,17,may,508,1,-1,0,unknown
17125,38,admin.,married,primary,no,0,yes,yes,telephone,25,jul,163,5,-1,0,unknown
36304,30,admin.,married,secondary,no,11,yes,no,cellular,11,may,157,1,-1,0,unknown
7267,54,management,married,tertiary,no,2452,yes,no,unknown,29,may,80,3,-1,0,unknown
26554,46,management,married,tertiary,no,197,no,no,cellular,20,nov,118,4,-1,0,unknown
5120,33,self-employed,married,tertiary,no,1545,yes,no,unknown,21,may,357,2,-1,0,unknown
28889,32,admin.,single,secondary,no,1465,no,no,telephone,30,jan,118,5,-1,0,unknown
15862,29,management,single,tertiary,no,872,yes,no,cellular,21,jul,173,2,-1,0,unknown
36522,34,blue-collar,married,secondary,no,2,yes,no,cellular,12,may,6,5,-1,0,unknown
43907,36,management,married,tertiary,no,495,no,no,cellular,14,jun,187,1,94,9,success
3664,39,blue-collar,married,primary,no,186,yes,no,unknown,16,may,208,3,-1,0,unknown
31628,38,technician,married,tertiary,no,1997,yes,no,cellular,6,apr,90,10,-1,0,unknown
29107,34,management,married,tertiary,no,28,yes,no,cellular,2,feb,504,1,-1,0,unknown
22907,51,services,married,secondary,no,917,no,no,cellular,25,aug,56,6,-1,0,unknown
10317,57,entrepreneur,married,secondary,no,5657,yes,no,unknown,12,jun,146,1,-1,0,unknown
9400,41,blue-collar,divorced,secondary,no,1491,yes,no,unknown,6,jun,100,2,-1,0,unknown
21278,35,services,married,tertiary,no,4564,no,no,cellular,18,aug,45,6,-1,0,unknown
20112,51,management,married,tertiary,no,385,no,no,cellular,11,aug,39,2,-1,0,unknown
5234,31,self-employed,single,tertiary,no,91,no,no,unknown,23,may,206,1,-1,0,unknown
35620,47,services,married,secondary,no,1269,yes,no,cellular,7,may,181,1,253,6,other
40802,29,student,single,unknown,no,2929,no,no,cellular,11,aug,91,1,-1,0,unknown
23439,58,management,single,tertiary,no,21,no,no,telephone,28,aug,315,19,-1,0,unknown
16021,30,management,single,tertiary,no,14,no,yes,cellular,22,jul,90,1,-1,0,unknown
6056,28,student,single,secondary,no,4716,yes,no,unknown,26,may,329,2,-1,0,unknown
32827,42,services,married,secondary,no,1545,yes,no,cellular,17,apr,426,3,323,3,failure
1813,27,student,married,tertiary,no,659,yes,no,unknown,9,may,111,2,-1,0,unknown
21296,60,blue-collar,married,secondary,no,5450,no,no,cellular,18,aug,113,4,-1,0,unknown
17378,36,entrepreneur,married,secondary,no,229,yes,no,cellular,28,jul,258,2,-1,0,unknown
45052,26,technician,single,secondary,no,4859,no,no,cellular,19,oct,90,2,92,3,other
24026,47,admin.,married,secondary,no,84,no,no,telephone,29,aug,367,3,-1,0,unknown
4185,28,technician,single,tertiary,no,-31,yes,no,unknown,19,may,257,1,-1,0,unknown
36986,40,blue-collar,married,unknown,no,87,yes,no,cellular,13,may,477,3,-1,0,unknown
36100,36,management,married,tertiary,no,269,yes,no,cellular,11,may,155,2,-1,0,unknown
14214,35,management,married,tertiary,no,272,yes,yes,cellular,11,jul,163,2,-1,0,unknown
43750,29,admin.,single,secondary,no,1070,yes,no,unknown,19,may,30,1,357,1,other
2059,30,blue-collar,married,primary,no,2581,no,no,unknown,12,may,221,2,-1,0,unknown
36851,33,admin.,single,secondary,no,-15,no,no,telephone,12,may,326,3,350,2,failure
21769,38,management,married,tertiary,no,0,no,no,cellular,19,aug,219,2,-1,0,unknown
36073,43,management,divorced,tertiary,no,221,yes,no,cellular,11,may,313,1,369,2,failure
1029,31,blue-collar,married,primary,no,19,yes,no,unknown,7,may,241,2,-1,0,unknown
34790,36,admin.,divorced,secondary,no,50,yes,no,cellular,6,may,222,1,-1,0,unknown
21582,30,management,married,tertiary,no,0,no,no,cellular,19,aug,178,2,-1,0,unknown
43427,58,admin.,married,primary,no,1119,no,no,cellular,6,apr,122,4,341,2,failure
36278,59,self-employed,married,tertiary,no,0,yes,no,cellular,11,may,89,1,-1,0,unknown
40723,49,technician,married,secondary,no,305,no,no,cellular,7,aug,140,1,99,1,failure
30671,31,management,single,tertiary,no,2137,no,no,cellular,6,feb,132,1,-1,0,unknown
25346,40,entrepreneur,married,secondary,no,1532,yes,yes,cellular,18,nov,173,7,-1,0,unknown
39120,28,student,single,tertiary,no,385,yes,no,telephone,18,may,203,5,-1,0,unknown
42149,50,management,married,tertiary,no,112,yes,no,cellular,4,nov,70,5,85,5,other
14060,38,technician,married,secondary,no,114,no,no,cellular,11,jul,117,3,-1,0,unknown
40453,50,self-employed,married,secondary,no,2137,no,no,cellular,3,jul,64,1,-1,0,unknown
10516,52,unemployed,married,secondary,no,0,no,no,unknown,16,jun,18,7,-1,0,unknown
1313,31,management,single,tertiary,no,1315,yes,no,unknown,8,may,156,1,-1,0,unknown
12503,31,admin.,divorced,secondary,no,824,yes,no,unknown,2,jul,32,3,-1,0,unknown
20062,51,technician,married,secondary,no,1113,no,yes,cellular,8,aug,391,4,-1,0,unknown
39441,39,technician,divorced,secondary,no,385,no,no,cellular,25,may,644,1,-1,0,unknown
29376,55,admin.,single,secondary,yes,986,no,yes,cellular,2,feb,12,3,-1,0,unknown
12133,42,services,married,secondary,no,548,no,no,unknown,20,jun,216,2,-1,0,unknown
38926,32,services,single,secondary,yes,687,yes,no,cellular,18,may,154,1,-1,0,unknown
2820,40,management,married,tertiary,no,413,yes,no,unknown,14,may,150,1,-1,0,unknown
5056,30,technician,single,tertiary,no,1289,yes,no,unknown,21,may,1697,2,-1,0,unknown
18716,61,retired,divorced,secondary,no,410,no,yes,cellular,31,jul,470,4,-1,0,unknown
29099,53,technician,married,secondary,no,7984,yes,no,cellular,2,feb,151,1,-1,0,unknown
2102,31,blue-collar,single,secondary,no,2597,yes,no,unknown,12,may,189,1,-1,0,unknown
35907,30,services,single,secondary,no,268,yes,no,cellular,8,may,226,5,-1,0,unknown
14316,48,blue-collar,married,secondary,no,101,no,no,cellular,14,jul,549,3,-1,0,unknown
25926,32,technician,single,tertiary,no,550,no,no,cellular,19,nov,337,1,-1,0,unknown
44532,35,blue-collar,married,secondary,no,1454,yes,no,cellular,12,aug,323,1,182,4,success
31655,31,services,married,secondary,no,1062,yes,yes,cellular,6,apr,230,1,-1,0,unknown
13937,54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,1,-1,0,unknown
38434,32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure
44054,29,services,single,secondary,no,0,no,no,unknown,1,jul,12,1,514,3,failure
30704,38,unemployed,single,tertiary,no,0,no,no,cellular,6,feb,39,2,-1,0,unknown
2289,31,services,married,secondary,no,520,yes,no,unknown,12,may,123,7,-1,0,unknown
44138,29,services,single,secondary,no,102,no,no,cellular,12,jul,154,1,182,5,failure
1851,28,blue-collar,single,secondary,no,-197,yes,no,unknown,9,may,2016,2,-1,0,unknown
33740,41,management,divorced,tertiary,no,1757,no,no,cellular,22,apr,314,1,239,13,failure
31497,54,management,divorced,tertiary,no,5399,no,yes,cellular,2,apr,80,3,-1,0,unknown
20565,32,technician,single,tertiary,no,720,no,no,cellular,12,aug,234,4,-1,0,unknown
43323,22,self-employed,single,tertiary,no,780,no,no,cellular,17,mar,272,3,-1,0,unknown
22143,32,technician,single,tertiary,no,0,no,no,cellular,21,aug,119,2,-1,0,unknown
41101,56,management,married,unknown,no,4623,no,no,cellular,17,aug,348,1,-1,0,unknown
17959,50,blue-collar,married,secondary,no,917,yes,no,cellular,30,jul,58,2,-1,0,unknown
31363,27,student,single,secondary,no,672,no,no,cellular,18,mar,236,2,-1,0,unknown
36844,57,management,married,primary,no,785,yes,no,cellular,12,may,169,1,-1,0,unknown
11538,54,housemaid,married,primary,no,774,no,no,unknown,19,jun,290,1,-1,0,unknown
5396,29,admin.,single,secondary,no,468,yes,yes,unknown,23,may,353,1,-1,0,unknown
10043,28,admin.,single,secondary,no,267,yes,no,unknown,11,jun,198,5,-1,0,unknown
38258,38,blue-collar,married,secondary,no,1027,yes,no,cellular,15,may,12,5,-1,0,unknown
36972,42,blue-collar,married,primary,no,402,no,no,cellular,13,may,31,7,330,17,failure
29497,29,admin.,divorced,secondary,no,120,no,yes,cellular,3,feb,197,1,-1,0,unknown
25063,36,management,married,tertiary,no,6172,yes,yes,cellular,18,nov,126,2,-1,0,unknown
28546,33,services,single,secondary,no,772,yes,no,cellular,29,jan,323,2,259,3,success
6925,31,management,single,tertiary,no,-160,yes,no,unknown,28,may,202,2,-1,0,unknown
41440,73,retired,married,unknown,no,3443,no,no,telephone,4,sep,770,3,-1,0,unknown
13333,27,services,single,secondary,no,-151,no,no,cellular,8,jul,283,2,-1,0,unknown
4803,37,admin.,single,tertiary,no,-898,yes,no,unknown,21,may,482,1,-1,0,unknown
18148,43,housemaid,married,primary,no,410,yes,yes,cellular,30,jul,50,2,-1,0,unknown
4488,31,admin.,single,secondary,no,160,yes,yes,unknown,20,may,233,2,-1,0,unknown
29004,50,services,married,secondary,no,545,no,no,cellular,2,feb,72,1,-1,0,unknown
41816,48,housemaid,single,primary,no,1630,no,no,cellular,15,oct,125,1,-1,0,unknown
25545,36,self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,failure
15347,29,services,single,secondary,yes,-308,no,no,cellular,18,jul,113,1,-1,0,unknown
3791,30,technician,single,secondary,no,677,yes,no,unknown,16,may,241,1,-1,0,unknown
29592,32,technician,single,secondary,no,0,no,no,cellular,3,feb,446,1,-1,0,unknown
36702,28,admin.,single,secondary,no,242,yes,yes,cellular,12,may,256,1,349,1,failure
6421,29,management,single,secondary,no,0,yes,yes,unknown,27,may,92,2,-1,0,unknown
38958,30,services,single,secondary,no,631,yes,no,cellular,18,may,98,1,-1,0,unknown
14036,26,housemaid,married,secondary,no,-759,yes,no,cellular,11,jul,191,1,-1,0,unknown
44118,43,self-employed,married,tertiary,no,2501,no,no,cellular,9,jul,582,2,161,4,failure
24519,56,services,divorced,primary,no,588,no,no,cellular,17,nov,303,2,-1,0,unknown
7109,36,technician,single,unknown,no,0,yes,no,unknown,29,may,148,1,-1,0,unknown
16104,26,admin.,single,secondary,no,321,yes,no,cellular,22,jul,242,7,-1,0,unknown
7493,35,blue-collar,single,secondary,no,1253,no,no,unknown,29,may,2260,2,-1,0,unknown
35803,36,services,married,tertiary,no,0,yes,no,cellular,8,may,52,1,-1,0,unknown
36381,47,self-employed,divorced,secondary,no,510,yes,no,cellular,11,may,299,3,-1,0,unknown
2248,44,blue-collar,married,secondary,no,78,yes,no,unknown,12,may,253,2,-1,0,unknown
28420,52,unknown,married,tertiary,no,1618,no,no,cellular,29,jan,184,2,-1,0,unknown
25131,38,blue-collar,married,secondary,no,2008,yes,no,cellular,18,nov,354,1,-1,0,unknown
12733,59,admin.,married,secondary,no,1914,yes,no,cellular,7,jul,126,3,-1,0,unknown
4140,53,services,married,secondary,no,33,yes,no,unknown,19,may,84,12,-1,0,unknown
21951,33,admin.,single,secondary,no,344,yes,no,cellular,20,aug,103,4,-1,0,unknown
17283,58,admin.,divorced,secondary,no,447,no,no,cellular,28,jul,405,4,-1,0,unknown
9044,48,retired,single,secondary,no,3458,no,no,unknown,5,jun,292,1,-1,0,unknown
35051,58,self-employed,married,unknown,no,1187,yes,no,cellular,6,may,228,2,-1,0,unknown
35932,27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown
39081,32,admin.,married,secondary,no,3540,yes,no,cellular,18,may,213,1,178,1,failure
15921,54,entrepreneur,married,tertiary,no,651,yes,yes,cellular,22,jul,121,2,-1,0,unknown
14841,37,entrepreneur,married,tertiary,no,1027,yes,no,cellular,16,jul,294,2,-1,0,unknown
29779,41,blue-collar,married,primary,no,201,yes,no,cellular,4,feb,69,1,1,1,success
8454,37,management,married,tertiary,no,0,yes,no,unknown,3,jun,247,13,-1,0,unknown
44493,25,student,single,secondary,no,348,no,no,cellular,10,aug,245,1,-1,0,unknown
44163,31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577,6,182,2,success
37579,33,admin.,married,secondary,no,1521,yes,no,cellular,14,may,222,1,-1,0,unknown
37062,42,blue-collar,divorced,secondary,no,-580,yes,yes,cellular,13,may,172,1,-1,0,unknown
12507,45,technician,single,secondary,no,52,no,yes,unknown,2,jul,79,3,-1,0,unknown
15236,54,self-employed,married,tertiary,no,269,yes,no,cellular,17,jul,81,3,-1,0,unknown
34935,27,unemployed,single,secondary,no,0,yes,no,cellular,6,may,153,1,-1,0,unknown
9215,48,management,married,tertiary,no,1733,no,no,unknown,5,jun,318,3,-1,0,unknown
36834,29,student,single,secondary,no,3872,yes,no,cellular,12,may,453,2,-1,0,unknown
23709,34,management,married,tertiary,no,2032,no,no,cellular,28,aug,103,12,-1,0,unknown
20216,60,retired,married,secondary,no,1210,no,no,cellular,11,aug,231,2,-1,0,unknown
19538,60,management,married,tertiary,no,0,no,no,cellular,7,aug,401,3,-1,0,unknown
40765,40,blue-collar,married,secondary,no,1508,no,no,cellular,10,aug,153,2,383,1,failure
27892,53,housemaid,married,tertiary,no,554,no,no,cellular,28,jan,48,1,181,5,failure
9791,30,management,single,tertiary,no,156,yes,no,unknown,9,jun,174,9,-1,0,unknown
20178,32,management,single,tertiary,no,11797,yes,no,cellular,11,aug,95,2,-1,0,unknown
6624,28,admin.,married,secondary,no,9779,yes,yes,unknown,28,may,480,2,-1,0,unknown
13329,25,blue-collar,single,secondary,no,224,no,yes,telephone,8,jul,17,4,-1,0,unknown
35802,36,management,single,secondary,no,278,no,no,cellular,8,may,1243,2,-1,0,unknown
2728,38,blue-collar,married,unknown,no,113,no,no,unknown,13,may,25,10,-1,0,unknown
35192,27,blue-collar,married,secondary,no,245,yes,no,cellular,7,may,121,1,344,2,failure
15053,45,management,married,tertiary,no,668,no,yes,cellular,17,jul,391,2,-1,0,unknown
33103,49,technician,married,secondary,no,-147,yes,no,cellular,20,apr,390,1,-1,0,unknown
21644,51,management,divorced,tertiary,no,45,no,no,cellular,19,aug,95,4,-1,0,unknown
11504,51,blue-collar,married,primary,no,1938,no,no,unknown,19,jun,61,1,-1,0,unknown
20847,40,management,divorced,tertiary,no,862,yes,no,cellular,13,aug,98,2,-1,0,unknown
5435,30,management,married,tertiary,no,302,yes,yes,unknown,23,may,302,1,-1,0,unknown
33059,40,blue-collar,married,primary,no,106,yes,no,cellular,17,apr,200,2,-1,0,unknown
2637,31,services,married,secondary,no,413,yes,no,unknown,13,may,65,1,-1,0,unknown
186,58,retired,married,primary,no,235,yes,no,unknown,5,may,167,1,-1,0,unknown
43779,27,technician,single,tertiary,no,2781,yes,no,cellular,24,may,168,1,389,1,failure
44569,39,admin.,married,secondary,no,47,yes,no,cellular,16,aug,143,2,371,6,failure
28849,28,blue-collar,single,secondary,no,1285,no,no,telephone,30,jan,199,2,2,17,other
38689,29,technician,single,secondary,no,-219,yes,no,cellular,15,may,85,3,368,2,failure
766,51,blue-collar,divorced,secondary,no,421,yes,no,unknown,6,may,216,2,-1,0,unknown
20532,49,management,married,tertiary,no,350,no,no,cellular,12,aug,238,6,-1,0,unknown
32331,36,management,married,tertiary,no,753,no,no,cellular,16,apr,76,4,-1,0,unknown
1498,47,blue-collar,married,primary,no,205,yes,no,unknown,8,may,128,2,-1,0,unknown
2491,46,blue-collar,single,primary,no,355,yes,no,unknown,13,may,320,1,-1,0,unknown
40102,27,student,single,secondary,no,538,no,no,cellular,4,jun,124,2,-1,0,unknown
39461,28,unemployed,married,tertiary,no,482,no,no,cellular,25,may,119,1,-1,0,unknown
18471,45,blue-collar,married,primary,no,-455,yes,yes,cellular,31,jul,161,2,-1,0,unknown
23907,45,blue-collar,married,primary,no,492,no,no,cellular,29,aug,141,2,-1,0,unknown
16245,37,management,married,tertiary,no,1066,yes,no,cellular,23,jul,181,1,-1,0,unknown
44962,48,admin.,married,secondary,no,368,no,no,cellular,8,oct,363,2,140,7,success
19148,56,retired,married,secondary,no,388,yes,no,cellular,5,aug,80,1,-1,0,unknown
1617,32,admin.,single,tertiary,no,490,yes,no,unknown,9,may,94,2,-1,0,unknown
7277,57,blue-collar,married,secondary,no,-353,no,yes,unknown,29,may,26,3,-1,0,unknown
8662,34,blue-collar,married,secondary,no,90,yes,no,unknown,3,jun,77,8,-1,0,unknown
27434,57,retired,married,primary,no,5010,no,no,cellular,21,nov,570,4,-1,0,unknown
32584,24,blue-collar,single,secondary,no,578,yes,no,cellular,17,apr,385,5,-1,0,unknown
26587,34,blue-collar,married,secondary,no,1979,yes,no,cellular,20,nov,283,1,-1,0,unknown
41424,73,retired,single,secondary,no,1050,no,no,cellular,4,sep,73,2,-1,0,unknown
11960,36,admin.,divorced,secondary,no,1573,yes,no,unknown,20,jun,17,10,-1,0,unknown
39421,46,admin.,single,secondary,no,533,no,no,cellular,22,may,71,1,-1,0,unknown
18094,36,technician,divorced,secondary,no,664,yes,yes,cellular,30,jul,266,4,-1,0,unknown
29928,45,blue-collar,married,secondary,no,1778,yes,no,cellular,4,feb,41,1,251,5,failure
37060,45,blue-collar,married,primary,no,0,yes,no,cellular,13,may,43,3,-1,0,unknown
10087,36,blue-collar,single,secondary,no,161,yes,no,unknown,11,jun,196,2,-1,0,unknown
45138,30,management,single,tertiary,no,297,no,no,cellular,8,nov,188,1,-1,0,unknown
11506,42,admin.,single,unknown,no,22,no,no,unknown,19,jun,246,3,-1,0,unknown
30216,35,management,single,tertiary,no,2707,no,no,cellular,5,feb,699,1,-1,0,unknown
11241,48,admin.,married,secondary,no,1800,yes,no,unknown,18,jun,103,1,-1,0,unknown
4391,41,services,single,secondary,no,397,yes,no,unknown,20,may,19,15,-1,0,unknown
30640,36,housemaid,married,primary,no,-125,no,yes,cellular,6,feb,91,2,-1,0,unknown
9027,55,retired,divorced,secondary,no,282,yes,no,unknown,5,jun,99,2,-1,0,unknown
31165,29,admin.,married,tertiary,no,238,no,no,cellular,26,feb,79,1,-1,0,unknown
3656,53,retired,married,secondary,no,1139,yes,no,unknown,16,may,107,6,-1,0,unknown
6238,56,management,divorced,tertiary,no,-676,yes,yes,unknown,27,may,181,1,-1,0,unknown
30274,30,blue-collar,single,primary,no,105,yes,no,cellular,5,feb,131,1,265,1,failure
42185,38,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success
163,47,services,single,secondary,no,176,yes,no,unknown,5,may,303,2,-1,0,unknown
22169,36,management,married,tertiary,no,0,yes,no,cellular,21,aug,90,8,-1,0,unknown
11695,56,blue-collar,married,secondary,no,337,yes,no,unknown,20,jun,99,2,-1,0,unknown
13351,58,management,married,tertiary,no,136,yes,no,cellular,8,jul,199,1,-1,0,unknown
34107,30,technician,single,unknown,no,766,no,no,cellular,30,apr,296,1,-1,0,unknown
38061,28,admin.,married,secondary,no,213,yes,no,cellular,14,may,341,3,-1,0,unknown
16949,31,services,single,tertiary,no,10122,yes,no,cellular,25,jul,63,1,-1,0,unknown
32723,41,management,single,tertiary,no,598,yes,no,cellular,17,apr,155,1,-1,0,unknown
33930,42,technician,married,unknown,no,1559,no,no,cellular,30,apr,368,1,-1,0,unknown
40849,40,blue-collar,divorced,secondary,no,0,no,no,cellular,12,aug,266,2,-1,0,unknown
18484,56,retired,married,secondary,no,0,no,no,telephone,31,jul,45,2,-1,0,unknown
6164,37,unknown,single,secondary,no,57,yes,no,unknown,27,may,142,1,-1,0,unknown
35549,39,services,single,secondary,no,1163,yes,no,cellular,7,may,432,3,363,2,other
18891,46,unknown,married,unknown,no,0,no,no,cellular,4,aug,343,1,-1,0,unknown
8835,36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,920,1,-1,0,unknown
34386,23,student,single,secondary,no,0,no,no,telephone,4,may,526,1,-1,0,unknown
758,55,housemaid,divorced,tertiary,no,6920,yes,no,unknown,6,may,406,3,-1,0,unknown
